,RA,DEC,Region,F115,F150,F200,F277,F356,F410,F444,F606,F814,F105,F125,F140,F160,F115_ERROR,F150_ERROR,F200_ERROR,F277_ERROR,F356_ERROR,F410_ERROR,F444_ERROR,F606_ERROR,F814_ERROR,F105_ERROR,F125_ERROR,F140_ERROR,F160_ERROR,Pointing,Object,Former_Names,X,Y,PHOTOM_RED_SHIFT,Min_Chi2,Lowest_Chi2,Lowest_Chi2_Z,EW,EW277,Area,Shape,Spikes,Dust,Blue,Pure Shape,Tier,ZEEL,Cont,Spike,mass,restU,restB
1232,214.81926234160042,52.88422099091033,1,40.02979040936702,33.47880543652334,35.05688405126387,78.29964162031307,37.61125993037732,86.78763189579881,45.612652346335835,1.2400966872761463,22.09802888151408,0.0,42.69295190897713,32.98621280329992,17.16369023718032,3.2411973066786817,3.7406345944522656,3.2585527462895194,2.3178764856547223,2.0663332536062664,4.632705917766687,3.01355898529976,4.961361909753855,6.811327431610057,14919573330947.973,7.7932625134253675,9.086482940009866,6.310622019205094,3,nircam3-22095,1010,1437.2913,4098.803,5.079999999999997,31.392299730458298,"[31.392299730458298, 31.415084385147544, 31.8805352778925, 31.921366710169828, 33.03180141453212, 35.3870267994897, 38.43156853206697, 43.90404022232546, 50.36451635861195, 50.5987952552537]","[5.079999999999997, 5.109999999999998, 5.139999999999998, 5.169999999999998, 5.199999999999998, 5.049999999999997, 5.229999999999999, 5.019999999999997, 4.989999999999997, 5.259999999999999]",5530.084791316056,7112.026360402811,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",38.357878434773475,"[356.0, 410.0, 444.0]",,13.6458645,23.270021
1254,214.76255948558352,52.83813990661095,2,48.32161706855632,39.06845789499351,51.79327664900238,144.48373596410428,77.19364051327622,127.77368257143955,79.93530204176699,6.613811867386613,9.847911265100429,0.0,49.20737080691733,3.788514035543002,47.32215708653358,4.447180508196288,5.013984343874415,4.599770036814842,4.349434991179025,4.304572596336857,6.8239105719777795,6.1728134116607,6.960542328668135,8.230069262703799,25280915026119.88,11.593287691961262,20.315573858638864,10.443026573089366,3,nircam3-23246,1890,8311.937,3658.6145,5.169999999999998,51.046372866128735,"[51.046372866128735, 51.44189437483576, 52.18054144283717, 52.21947493187347, 53.710649781945, 56.80029835391104, 56.89883128355464, 60.937944766061534, 63.38104453612412, 64.03756855025453]","[5.169999999999998, 5.139999999999998, 5.199999999999998, 5.109999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.019999999999997, 4.989999999999997, 4.959999999999996]",4322.229569766548,8514.56849864566,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",64.31095906815048,"[356.0, 410.0, 444.0]",,59.395287,66.80875
1353,214.7747132562496,52.827112477359655,2,20.881053758529124,21.637374160634053,19.173349487183124,33.8168076072069,27.30617389771985,41.073780331979904,44.636612436796845,5.3507632058167305,20.526985161039114,0.0,13.672665348933652,27.530216056554348,8.900519736981426,2.9848901278479074,3.1151065919999454,3.9264217067634686,2.7610294781890072,2.178524176467103,4.107903643200939,3.5654924792020855,3.690471651130746,4.8713007111882956,13822711787587.82,6.484384633852488,10.881235081945007,5.533456209900969,3,nircam3-27245,5171,8752.469,2131.0671,5.139999999999998,8.382293625888739,"[8.382293625888739, 8.440126652951406, 8.527417430260288, 8.796080106806105, 9.007997859857129, 9.779957232249139, 10.058329131050607, 11.43111196503468, 11.572829837212463, 12.313341483938174]","[5.139999999999998, 5.169999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.019999999999997, 5.259999999999999, 4.989999999999997]",7436.919945489642,2084.1511000539435,Bottom,s277s410s444-bc-nd,s277s410s444,nd,bc,s277s410s444-nd,1A,"[5, 5.2]",25.91035235602248,"[356.0, 410.0, 444.0]",,13.671564,16.540834
1364,214.8188515267664,52.85695410743133,1,29.068606053913367,31.04803998442242,25.28637337244172,61.246242991260516,33.02325610665543,61.05864285805746,43.308003377317085,5.1166469822419085,17.409626081290583,0.0,52.71262443368595,43.59130907487766,10.363643078911021,3.7449833997158417,4.4593672154788635,3.592037797032357,2.6134969399077352,2.427498090934856,4.757313085576914,3.5960160575804068,4.562031537953956,5.328301704049992,18012144731197.027,8.144383530565754,14.313333367731277,7.667427489610681,3,nircam3-27594,5426,3952.183,2005.3914,5.169999999999998,25.54953154072594,"[25.54953154072594, 25.78724838109526, 26.28515847045449, 26.43099051040504, 27.28632202684841, 30.20740304040772, 30.369911643712626, 35.661329861180626, 37.6496483269643, 39.61250215888183]","[5.169999999999998, 5.139999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.019999999999997, 5.259999999999999, 4.989999999999997]",3459.969538398449,5432.9024763423195,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",34.111976380577076,"[356.0, 410.0, 444.0]",,29.428722,33.29204
1423,214.83965621334818,52.861689070019146,1,16.45420531488958,10.687672999562496,14.432207055202355,36.24392518457079,12.464790196798143,40.32325263349587,20.8438052244243,-1.6278306603469614,14.4507510186118,0.0,14.865557138944965,49.59755041556495,23.16210233198889,2.9024380374034973,3.453884750878512,2.6687862322775997,2.1567210207745218,2.1279645093813366,4.083482704722879,3.1112587364906656,4.316698648803229,4.658553411071794,13820055753625.68,6.617713277640434,11.28286383916548,5.850638688605367,3,nircam3-29724,7040,2543.847,1223.3622,5.169999999999998,24.90152029042909,"[24.90152029042909, 25.000964289721367, 25.807012388360967, 26.44927455151256, 28.032002993229668, 31.98401051913909, 33.31498277573372, 40.32541261843622, 42.51326474151472, 44.79707543481346]","[5.169999999999998, 5.139999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.019999999999997, 5.259999999999999, 4.989999999999997]",7412.836786114994,9698.922735948414,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",14.976536158175374,"[356.0, 410.0, 444.0]",,6.8858194,11.99584
1469,214.75163929286913,52.786524898177014,1,28.515458159065798,30.96520526007938,33.68321082224384,94.26647155005088,45.51680203131879,89.1621568149842,54.24945549978936,6.355917609513131,26.532047264757754,0.0,24.46819422442089,16.700448836924878,26.60223661005133,3.498067970701026,3.7826453488729856,3.1444673472731086,2.9561913558162147,2.2886125015007535,4.415016391728116,3.8068721073632616,4.307888001570518,4.966096473949432,7896018204143.898,8.717637378817745,14.081597624704864,5.959115980739933,4,nircam4-32755,-1,3893.2583,4209.548,5.139999999999998,37.44471582248752,"[37.44471582248752, 37.7246869484017, 37.86606744159334, 39.66215591390512, 40.02083593035042, 44.605479837283994, 46.89733617874489, 51.27259369607233, 55.28222547739023, 57.063068889610115]","[5.139999999999998, 5.169999999999998, 5.109999999999998, 5.079999999999997, 5.199999999999998, 5.049999999999997, 5.229999999999999, 5.019999999999997, 4.989999999999997, 4.959999999999996]",5741.027836909979,9855.833228115514,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",38.586026354499424,"[356.0, 410.0, 444.0]",,3.2222052,7.224154
1488,214.76576491526444,52.78863154597695,1,28.026938618040415,23.564704130589472,21.49095441681303,60.0126861946064,27.98029131077535,72.15837484621737,49.19909298994855,-3.984141121290508,11.348867438625511,0.0,44.48487372412576,35.582367809620834,9.526269374879044,3.013313777675965,3.5092444981527002,3.264060876870795,3.412433771710414,2.894997157471128,5.319907592264027,5.242345629853835,4.102497393060819,4.564509577039184,7699875523338.506,7.336307797876894,10.480738349992322,6.230256909202121,4,nircam4-34227,-1,3037.9812,3590.4292,5.169999999999998,27.660737744322024,"[27.660737744322024, 28.484235427014422, 28.54669638675129, 30.608408248760423, 32.86317557511269, 34.69773784651364, 41.46955291687623, 42.1472859357511, 50.61974114643343, 51.06090437437316]","[5.169999999999998, 5.199999999999998, 5.139999999999998, 5.109999999999998, 5.229999999999999, 5.079999999999997, 5.259999999999999, 5.049999999999997, 5.019999999999997, 5.289999999999999]",5437.540142948423,5902.263028454852,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",32.19275676233845,"[356.0, 410.0, 444.0]",,26.190022,30.227953
1594,214.80181831562632,52.79654889289231,1,166.54561954360753,146.47399780133148,156.58132787846034,288.52177015901606,174.9498060820975,254.1671925530556,173.4634289250755,15.201510749943788,98.81366675313728,0.0,152.41812376550857,118.01556857686774,120.40051693703006,6.83712791596708,8.151980128316843,7.768447271252119,6.758153207939018,7.351952105084192,10.559382328043137,9.173113159766752,7.410533704042906,8.435452432119279,17147333864416.514,15.962211254532562,28.81906422305899,12.150375707081162,4,nircam4-37320,-1,622.0506,2208.2637,5.199999999999998,43.795628715466734,"[43.795628715466734, 44.514733677741404, 45.35653659816291, 46.022967222690994, 47.3446875780884, 48.59168483429277, 49.04255184430212, 50.975958644023656, 52.68912581522673, 54.75488644415861]","[5.199999999999998, 5.169999999999998, 5.229999999999999, 5.139999999999998, 5.109999999999998, 5.079999999999997, 5.259999999999999, 5.049999999999997, 5.289999999999999, 5.019999999999997]",2424.6027213647635,5215.046026161974,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",163.60283604611445,"[356.0, 410.0, 444.0]",,57.24508,88.95011
1640,214.80662931494228,52.79116627474279,1,11.831220439249684,14.99065891055497,18.675957098156214,51.0108397563117,29.896662189805806,58.57360224596448,32.907406008077146,3.5991626351438457,5.415283322795142,0.0,22.81599979405343,31.72696592469102,26.97836757204006,2.480283976742495,3.0747004829492472,2.5171852485746244,2.3853393310471014,2.2608174185404204,4.062342732295242,3.881591361510769,2.9833009819249354,3.2892104554527775,6143178087089.543,5.730769221278104,10.839629108144935,4.282712439119432,4,nircam4-39075,-1,889.0746,1524.3252,5.169999999999998,37.16694771902409,"[37.16694771902409, 37.482968975346665, 38.03233707289099, 38.44572847440348, 40.3555178055319, 41.28852452588037, 43.72425538294931, 46.916657481605235, 47.34914956770932, 49.36151007106627]","[5.169999999999998, 5.139999999999998, 5.199999999999998, 5.109999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.259999999999999, 5.019999999999997, 4.989999999999997]",6257.527035173159,7616.0066143822,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",24.117671051648536,"[356.0, 410.0, 444.0]",,21.448578,24.884224
1672,214.74790473626837,52.744484904045954,2,52.45663666499144,47.991382230573834,59.30746945822907,121.8869858458849,55.50301628501969,124.63380247841395,86.63936163694693,-4.244732969189486,30.690787094197887,0.0,50.82111940592764,59.27253644018054,71.50198835718331,3.6732977502981083,4.316724896828046,4.096688577807833,3.172935691135345,3.2117115562810215,5.786327076711748,4.15548821758159,6.491153747232849,10.515766436122915,9910767460705.604,9.55935358789364,16.915588424442475,8.995518521606416,4,nircam4-40071,-1,7919.354,1157.6372,5.169999999999998,30.69679081390094,"[30.69679081390094, 31.27822651763523, 32.70481000141065, 33.19912123962232, 38.16079440874892, 41.02023277620823, 49.34665354056391, 57.50390210511379, 63.978780134968574, 73.52734640084599]","[5.169999999999998, 5.139999999999998, 5.199999999999998, 5.109999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.259999999999999, 5.019999999999997, 4.989999999999997]",4661.071763601306,6957.578620495758,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",60.379573255152195,"[356.0, 410.0, 444.0]",,12.45616,18.893677
1691,214.7985135308145,52.776440786590015,1,33.79676178666869,41.14594676986106,44.2535417078621,139.59341082182758,59.80747153930018,211.15090094007837,142.55296604223392,-5.428199945363088,30.808252558558113,30.74723491049116,44.017569793661124,21.251381624956228,37.96038239914436,3.2463064046911443,4.2281840113582465,3.0359737208638196,2.8725588312260397,2.9789292257753393,4.966629441943187,4.048754437928007,4.033262372481467,5.536497562669835,9.998180340127561,6.793423030266109,15.101112423478535,5.218341387684436,4,nircam4-40978,-1,2617.9531,831.1866,5.169999999999998,83.32480466200505,"[83.32480466200505, 85.6893588834647, 87.69045665281807, 94.27711645543783, 103.17712656253677, 112.64812859813911, 128.85997919474445, 140.73679578007295, 154.29364794232316, 166.00328355958268]","[5.169999999999998, 5.139999999999998, 5.199999999999998, 5.109999999999998, 5.229999999999999, 5.079999999999997, 5.259999999999999, 5.049999999999997, 5.289999999999999, 5.019999999999997]",8795.369706900066,5574.937117014452,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",76.85834977795894,"[356.0, 410.0, 444.0]",,13.923558,25.262484
1701,214.79932130037423,52.77400550097496,1,16.4717212800967,19.291220579354157,20.509060586450953,72.14003551615215,74.00051726976402,156.40776926694954,122.50911157381054,6.10556655654857,15.978794114182776,31.810836008443584,21.161346382119465,25.569059552532234,20.539125089604827,2.386371745706569,2.6214792031307854,2.486623494366691,2.1434531726204265,1.928858952402291,3.793379941581328,3.028117246250512,3.5937167893386537,4.909585480646901,7.209998720510965,4.734683196086408,10.411790591609622,3.6596918349706495,4,nircam4-41641,-1,2802.989,597.5176,5.139999999999998,13.534422145874217,"[13.534422145874217, 13.539465834590999, 14.15832626335001, 14.191440756910099, 16.45466598661939, 16.512461833091088, 21.513007514392445, 22.046851932905657, 27.66172177201691, 28.99719631156117]","[5.139999999999998, 5.169999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.229999999999999, 5.259999999999999, 5.049999999999997, 5.289999999999999, 5.019999999999997]",16828.707199556262,3769.424173890729,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",46.48520848793032,"[356.0, 410.0, 444.0]",,10.374456,12.473617
1733,214.8918922792546,52.87404774935925,2,29.31388008273819,26.160233609571794,27.515202030869933,56.40278925439133,17.278082546245834,59.270333740072324,28.66143417765619,2.7446415088113794,13.005701672155778,0.0,29.233142508252232,14.315838690842515,1.382168069504941,2.2985999106952963,3.0424259959230855,2.6225308573984893,2.9534370778462717,1.485093122701257,4.794495172687819,3.252125433863505,3.5227453101832436,4.1717252345353995,11397360747890.0,5.852969814876341,6.851961718691422,5.151212865451027,5,nircam5-44586,-1,9889.29,4089.7405,5.169999999999998,48.18725180419727,"[48.18725180419727, 49.10768975196427, 49.70966004078606, 51.337269880935935, 56.67708139759383, 57.35340875013834, 69.85544864390445, 73.23027308956466, 89.81503869205858, 92.5573108837427]","[5.169999999999998, 5.139999999999998, 5.199999999999998, 5.109999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.259999999999999, 5.019999999999997, 5.289999999999999]",4920.575661590705,6971.288426621053,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",27.912687475209026,"[356.0, 410.0, 444.0]",,12.878876,18.268917
1768,214.9761041853613,52.925742370214145,1,18.383623569944856,20.262172668466253,17.354665146412138,44.64495365496109,20.15420153915452,34.12587321506042,25.29146657082042,3.27248688790386,21.064944196788847,9.910958255466367,25.69098775843827,10.106377967626306,23.32393374682685,2.866487873976338,3.9801218657965656,3.721787340044872,3.239186950735994,1.9997180519147637,5.345956395761057,4.944987523710491,4.741727321555648,5.651369972456878,10.179163672776346,8.098882764766044,10.703884228889,6.945182787308035,5,nircam5-46167,-1,1214.576,3466.1707,5.139999999999998,17.87809631343445,"[17.87809631343445, 18.00575166200302, 18.092297203349094, 18.85137968835046, 19.126467762318335, 20.801669499507373, 22.417791332365404, 23.65638229028512, 25.504148104932675, 25.933249155385003]","[5.139999999999998, 5.169999999999998, 5.109999999999998, 5.079999999999997, 5.199999999999998, 5.049999999999997, 5.229999999999999, 5.019999999999997, 4.989999999999997, 3.609999999999991]",2235.1412545783087,6665.04443550765,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",22.595333784976436,"[356.0, 410.0, 444.0]",,19.292934,21.906773
1770,214.89723330285463,52.867753183711834,2,21.80276915650203,16.319943726093175,17.419436304431002,35.30764718132025,10.303997940942114,34.53638523461756,25.849257237510333,2.610786171956848,13.964547890637833,0.0,12.442845597306514,-29.13406712463544,3.003136717132196,2.9815918782349757,3.883597888707812,3.221451813282148,2.5184611723324233,1.905815332653014,8.020192247424083,4.084646072843145,4.844787096885254,5.427953633745796,16052791000310.395,8.073872074902436,11.873090386610443,7.345686320098614,5,nircam5-46308,-1,10214.389,3305.8208,5.169999999999998,26.179413162377323,"[26.179413162377323, 26.492079472765134, 27.675037612309566, 27.95342312500164, 31.533987238859527, 33.351579581730846, 39.81202028577719, 44.77665626051242, 50.223390772140796, 53.33083434553517]","[5.169999999999998, 5.139999999999998, 5.199999999999998, 5.109999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.259999999999999, 5.019999999999997, 3.4899999999999918]",3054.168985290944,5021.434486367051,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",20.347851606134135,"[356.0, 410.0, 444.0]",,14.86728,17.206537
1776,214.95660077422693,52.90834712275165,1,8.338827809319044,14.529678717152924,16.04075814124549,35.84280626216652,15.667534580948045,55.19922838862318,35.55872143679141,-0.8686632600074805,15.1424622970186,1.0491883718679726,0.9476049245023946,5.842202266082411,26.585524290358677,2.9222389480912456,4.200187471962404,3.8492745349851836,3.582740960347683,2.1871129879523368,6.123981860614899,5.170338396730132,5.502570316102256,7.101814496233162,11.626144177305049,9.789829506004695,16.252320070276994,8.248671901590464,5,nircam5-46561,-1,3718.8096,3187.392,5.169999999999998,20.624866044980674,"[20.624866044980674, 20.920204970865946, 21.746651708800044, 22.51760809115112, 25.409176749008292, 26.224441517986858, 30.820329366229537, 31.810858606444974, 32.0446378238316, 32.46891988453246]","[5.169999999999998, 5.139999999999998, 5.199999999999998, 5.109999999999998, 5.229999999999999, 5.079999999999997, 0.28, 5.259999999999999, 0.25, 5.049999999999997]",5895.9966725940585,3574.9391813028537,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",23.527899827660878,"[356.0, 410.0, 444.0]",,2.5711884,3.3506114
1790,214.93526613631155,52.888226239224394,2,40.24738961339636,42.66512452644787,38.848048698049325,81.66785750947578,43.4225149791911,74.83792422218275,54.699701488127076,4.75418237758371,30.508593833878592,0.0,29.62762052244284,52.63992111169989,24.86158730963187,2.4503733415554305,3.6187901713256188,3.0639886399480454,2.9190969140125795,2.54350385744544,9.584182827863183,6.279459552563787,5.108100948401981,5.1536625952329365,15080659202946.15,7.540539494140114,13.536362481245801,6.80444112275375,5,nircam5-47140,-1,6558.5176,2798.776,5.169999999999998,21.487580125935434,"[21.487580125935434, 21.578948234947845, 22.11800012623979, 22.784840416012656, 23.661265861059952, 27.71125568363309, 28.064174292613828, 34.79832478497698, 37.06716458198903, 39.331548309547436]","[5.169999999999998, 5.139999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.019999999999997, 5.259999999999999, 4.989999999999997]",3073.7466992393756,5853.837009706622,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",43.97655586104234,"[356.0, 410.0, 444.0]",,31.67588,36.800865
1799,214.9153552338373,52.8693360123607,2,19.491450253092072,24.583408828851404,20.547419377295963,46.59775968356788,22.31844163571671,54.905403236031624,33.89452155496583,-0.958582155199798,7.509183538016648,0.0,10.12920177256262,-13.635948811445243,24.201152030820815,2.888888088773909,4.298334111777075,3.283238757071193,2.727537036854183,2.084395582937213,5.597360377930091,3.9681640457245857,5.066372394554162,5.7442177913330505,16760116248486.861,8.445850609774556,14.786884498458459,7.787828604103223,5,nircam5-47861,-1,9219.488,2428.6353,5.169999999999998,19.732683310886106,"[19.732683310886106, 20.11000361593474, 20.778479630752493, 21.37223134146461, 24.248217596630774, 25.044138895289898, 29.991968782426422, 33.4753438014538, 36.92058269496756, 39.311691696695476]","[5.169999999999998, 5.139999999999998, 5.199999999999998, 5.109999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.259999999999999, 5.019999999999997, 0.28]",5570.973858708452,6339.2829961322,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",24.167048329984397,"[356.0, 410.0, 444.0]",,2.810431,5.485698
1817,214.96382186594988,52.89688206343297,1,92.07692961252738,83.42072602990976,83.68831292264191,169.88201186282637,82.17902075419867,153.4208231138931,119.43401719257167,12.372630125907554,49.86630557137426,71.43178413296044,75.26750324123495,91.99281691193113,71.82247652550446,2.9428650106865435,4.249813809222202,3.67578754622263,3.422903595049294,1.9945066437940473,5.047545671680851,4.355941850193387,5.781646699960227,6.063965500443276,12.414833178910289,8.472399859740436,15.082117154754982,7.547360326768475,5,nircam5-48998,-1,4427.6157,1897.5745,5.169999999999998,40.64812668418228,"[40.64812668418228, 41.54545954299313, 42.438756457558455, 45.686944444294376, 48.28384695379086, 52.43045498275505, 61.7015495777763, 65.75841727985836, 75.45994492670386, 83.45613046933619]","[5.169999999999998, 5.199999999999998, 5.139999999999998, 5.109999999999998, 5.229999999999999, 5.079999999999997, 5.259999999999999, 5.049999999999997, 5.289999999999999, 5.019999999999997]",3045.2722070154828,5760.024334104843,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",92.15980130236989,"[356.0, 410.0, 444.0]",,34.28684,47.858807
1860,215.00018273226132,52.90774334823935,1,56.56630806360699,48.37369790037844,55.136986130738144,185.35597642709124,82.29264708974819,323.9366546250315,234.32466047011005,3.1672138143969555,36.82163996762619,47.60723675497247,63.21114032240617,20.469996770699055,37.30205156596094,2.4285868529759362,3.4211002427639188,2.7870070257682933,3.3995092066950185,1.7848957575173308,4.760925761434826,3.8037511645423345,3.1831775378157077,4.0542354369725295,7.574501149573819,5.350605071493781,11.176315039649252,4.709502506728458,5,nircam5-51622,-1,1728.7926,739.2391,5.169999999999998,121.47787265291508,"[121.47787265291508, 126.21068010972297, 126.26394902583353, 140.1144117762089, 146.11254105338247, 167.48668325627426, 179.78777405166397, 203.51280352254068, 212.30342304822554, 235.18940018856821]","[5.169999999999998, 5.139999999999998, 5.199999999999998, 5.109999999999998, 5.229999999999999, 5.079999999999997, 5.259999999999999, 5.049999999999997, 5.289999999999999, 5.319999999999999]",11562.12371339584,4643.2795807264965,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",110.34171268027883,"[356.0, 410.0, 444.0]",,-99.0,-99.0
1867,214.81796116751525,52.83048273387333,2,15.269120812549403,11.943414241696441,11.15690674462504,20.755982741947147,10.412200936662217,30.297868010358894,11.751046433997042,5.800616194029054,20.9263293552734,25.125490528369838,18.687845899305806,16.675198459061914,13.085527999674477,2.248395426273798,2.662003605927359,2.152550703407013,2.0716468970916986,1.7803510490162362,3.271101533878828,2.510810210667327,3.9390109449092416,4.211497713516026,7.266502353484452,5.072247174763217,10.219003465486372,3.9125096909664996,6,nircam6-52490,581,7179.7715,4315.264,5.079999999999997,7.857595335261302,"[7.857595335261302, 8.075369214672902, 9.294342957945641, 10.143913125342166, 10.608894544674346, 10.61553113706925, 10.952228829275827, 11.729371448324168, 12.33071461323639, 13.125753739253872]","[5.079999999999997, 5.049999999999997, 5.109999999999998, 5.139999999999998, 5.169999999999998, 5.019999999999997, 5.199999999999998, 5.229999999999999, 4.989999999999997, 4.959999999999996]",5415.066798228878,3633.698726573722,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",13.548111985246216,"[356.0, 410.0, 444.0]",,11.53361,13.735494
1883,214.8492941471092,52.848478018231475,1,27.460483892928583,25.558778503141788,23.90276075075999,66.82699038239065,21.23578739905946,69.34972614313239,41.12442767288018,3.358172972154139,5.330770401752682,0.0,17.233439335757094,37.34876177544781,22.75354192075863,2.3827085734091304,2.7928779942186015,2.420459003193054,2.1589130189946517,1.84166000637,3.9832228779205106,2.5589304802554755,3.0101734661950896,3.701060252687172,12889555911486.95,8.251400281936418,10.751809140103417,6.278956490921413,6,nircam6-53240,1193,4063.8083,3980.1636,5.169999999999998,59.89380206634347,"[59.89380206634347, 61.932778287130574, 62.3743356260349, 67.02310341539348, 73.83296841185421, 77.32588204366523, 94.98046083591126, 95.90970159011933, 113.71927659514601, 116.72165206740124]","[5.169999999999998, 5.139999999999998, 5.199999999999998, 5.109999999999998, 5.229999999999999, 5.079999999999997, 5.259999999999999, 5.049999999999997, 0.28, 5.289999999999999]",6524.182916339202,9555.016142360451,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",27.856447643754002,"[356.0, 410.0, 444.0]",,7.4072857,13.114888
1884,214.88357051571856,52.87248161102149,1,15.461918031113022,11.465861649581525,14.541130421770557,32.91308577094016,14.938802622832798,31.085426003986832,23.976012130056912,4.836846537116603,8.271161107073363,0.0,4.175754831262236,9.151881064768356,4.236576119513272,2.1932624187898164,2.528297929276006,2.2208034475339424,1.6635104204339357,1.5993127328121446,2.987712053210535,2.431156192184322,2.9287785286465637,3.6538485634223568,11066993292836.035,5.806239497968575,5.690818809666694,5.22811013057629,6,nircam6-53321,1258,260.7662,3951.412,5.169999999999998,19.60493639659584,"[19.60493639659584, 19.787134912604916, 20.806636547516554, 21.08601997375192, 23.322866110264663, 26.21821146016262, 28.48197339092854, 34.73097643202116, 35.49945537829156, 36.53162883105829]","[5.169999999999998, 5.139999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.019999999999997, 5.259999999999999, 3.4899999999999918]",4029.2579306561147,6217.205201027763,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",17.22946580144332,"[356.0, 410.0, 444.0]",,15.079054,16.420988
1895,214.85321260065933,52.84836531337199,1,56.75162505429853,69.96624374777754,67.36476936767721,156.3652694392648,102.69818480481047,137.83823711740632,105.86400791561854,-2.322245389966735,48.62666205648982,0.0,45.05241894201395,0.0,43.89485081242315,6.546173828668496,6.892635249709313,5.921082373289487,4.990124451596352,4.570403337927195,9.618619122943592,6.543602949044471,8.738898301422973,10.299403324008713,31997630380433.637,13.955145660876575,19094483776305.414,13.02581721866322,6,nircam6-53801,1632,3890.369,3754.901,5.139999999999998,27.70172494608759,"[27.70172494608759, 27.747878777284797, 27.79628769117329, 27.969895290638394, 28.62767922466583, 28.824193305755784, 29.049530480793248, 29.36076511380692, 30.336750422728887, 30.93327194329409]","[5.139999999999998, 5.109999999999998, 5.169999999999998, 5.079999999999997, 5.199999999999998, 5.049999999999997, 4.899999999999996, 4.929999999999996, 5.019999999999997, 4.959999999999996]",2601.7095957726624,5520.341345263673,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",86.47330145897095,"[356.0, 410.0, 444.0]",,93.34261,104.83204
