,RA,DEC,Region,F115,F150,F200,F277,F356,F410,F444,F606,F814,F105,F125,F140,F160,F115_ERROR,F150_ERROR,F200_ERROR,F277_ERROR,F356_ERROR,F410_ERROR,F444_ERROR,F606_ERROR,F814_ERROR,F105_ERROR,F125_ERROR,F140_ERROR,F160_ERROR,Pointing,Object,Former_Names,X,Y,PHOTOM_RED_SHIFT,Min_Chi2,Lowest_Chi2,Lowest_Chi2_Z,EW,EW277,Area,Shape,Spikes,Dust,Blue,Pure Shape,Tier,ZEEL,Cont,Spike,mass,restU,restB
2790,214.81854999522622,52.7589842012892,2,25.682617952715567,18.62845620834903,21.49048477367407,48.70484979710367,27.57433005399154,47.54787631321012,35.798708083202,8.37228522084737,18.75492174110459,4.480749244892157,-7.507415189120782,77.88595070096719,3.646777903136299,4.177156507647762,5.191834330738432,3.793507557214894,3.342975851929594,3.164075116597943,6.227257694721864,4.4267518611505245,6.537292373392923,8.859209896243513,12.531704021278697,11.678078522908278,17.46279831474158,8.942088157808119,10,nircam10-97090,-1,6136.223,2623.945,5.139999999999998,29.020900797322113,"[29.020900797322113, 29.10248469455062, 29.113867967707627, 29.555630678020165, 29.82930803777159, 31.05232252763656, 32.16195608920584, 33.3496433478842, 34.86147680860105, 35.52998542599968]","[5.139999999999998, 5.169999999999998, 5.109999999999998, 5.079999999999997, 5.199999999999998, 5.049999999999997, 5.229999999999999, 5.019999999999997, 4.989999999999997, 4.959999999999996]",3155.6659807367932,5206.752129582593,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",27.636535215895794,"[356.0, 410.0, 444.0]",,24.477924,28.173538
2810,214.87201038620515,52.79138349385974,1,43.03154867416369,34.75771826446606,38.39470394514722,71.98688515893144,37.70626377529772,61.13894052095627,46.33949805484438,13.028251028269732,23.080783608701996,0.0,26.009805102095157,52.95237685099173,40.060468109110545,2.9767967681879615,3.531603018998525,3.1138749891597235,3.7485828898199056,2.449893320936586,4.933544482760934,4.21224082475158,4.469478856762387,5.397766089969258,7843199941148.233,8.191476000301678,14.017805327412345,6.818407845442125,10,nircam10-97802,-1,660.8011,2180.34,5.169999999999998,27.01055172503622,"[27.01055172503622, 27.474076334588723, 27.502371244258917, 28.29362717916297, 29.70831734578799, 30.105564797196156, 32.60588178181506, 34.950078920537464, 37.1258339082202, 38.90616404428986]","[5.169999999999998, 5.199999999999998, 5.139999999999998, 5.109999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.259999999999999, 5.019999999999997, 0.5500000000000003]",2093.3256647114845,5055.282892611261,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",41.368003612363246,"[356.0, 410.0, 444.0]",,18.227411,25.486116
2811,214.87219031963758,52.79145502804766,1,16.979599057429947,13.889221799705577,16.0849036854878,39.79001603667281,10.540274147787954,32.59115602668058,15.934043486292273,-2.4809633215262794,10.088318071184226,0.0,6.765641815135238,-22.907074819529587,17.3442569852314,2.29694651526238,2.8915797278782485,2.3199580791391003,2.203698152674544,1.9663379895431379,3.44743177368285,3.201087390432366,3.778839086032172,4.392192739967298,5825077557231.194,6.010947188139041,9.495497797242733,4.750546738314426,10,nircam10-97813,-1,645.8062,2175.9438,5.169999999999998,50.4628579711488,"[50.4628579711488, 50.76033338152436, 51.95980335419893, 52.48744365789367, 54.78744978132762, 59.6349653515235, 60.69867015131696, 67.9692577589752, 72.0165362210199, 72.35112620330477]","[5.169999999999998, 5.139999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.019999999999997, 5.259999999999999, 4.989999999999997]",4699.6202740873405,10455.765931811622,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",15.721942007228899,"[356.0, 410.0, 444.0]",,8.487206,10.929943
2849,214.8008671910522,52.72954404024258,2,23.934572644385234,22.181416887490457,21.41310661798396,39.92439944807044,34.58295649135879,66.18690046380692,31.383963568429202,11.950672542697514,22.70518062319038,0.0,39.7742134963551,34.215652948241924,4.840152058289164,2.6373371548767204,3.0364401977487607,2.7256231282991075,2.1034097652161474,2.209475927874495,4.609509340079126,3.3726552433288775,4.295200865619348,7.475841152240435,6737053601416.759,6.833539496613391,11.939061151022527,6.754700408515962,10,nircam10-99688,-1,9661.72,1319.3962,4.959999999999996,19.593119025972584,"[19.593119025972584, 19.734378032966447, 20.506572136283523, 21.143091844083017, 23.12813598982452, 26.604608021983694, 26.955838098095576, 28.36624883397804, 29.179483000554256, 29.274322926955616]","[4.959999999999996, 4.989999999999997, 5.019999999999997, 4.929999999999996, 5.049999999999997, 4.899999999999996, 5.079999999999997, 5.259999999999999, 5.109999999999998, 5.229999999999999]",5649.91336165347,2604.3095833141115,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",28.903402609619686,"[356.0, 410.0, 444.0]",,16.169647,18.910343
2868,214.88426879669063,52.7812594031993,1,32.58170984819737,38.039142939720726,23.228427186522456,68.88609754654432,47.4157085840732,70.88788969679835,31.920859583469806,6.794461056309965,30.792482108780433,0.0,16.04995730085428,45.724313828484355,33.7920337733125,4.088948940570334,4.815485199953095,4.002078974102615,4.76852493808147,3.3467673602135126,6.3598223480360865,6.8666472161778245,8.151777984485257,6.679594766684903,10911839191019.686,10.439593136309433,18.210071436379202,7.797169201356872,10,nircam10-100821,-1,1010.8613,715.7926,4.929999999999996,18.789397795019056,"[18.789397795019056, 18.951760856334882, 20.45409039375532, 21.433612415243527, 22.184490552330647, 23.207613293557515, 24.022406737276235, 24.26264617106034, 24.98085034757359, 25.35550610495398]","[4.929999999999996, 4.899999999999996, 4.959999999999996, 4.989999999999997, 5.019999999999997, 5.049999999999997, 4.869999999999996, 5.079999999999997, 5.109999999999998, 5.139999999999998]",3902.056463592961,5720.017018034439,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",37.48935523886527,"[356.0, 410.0, 444.0]",,39.133984,47.39776
2870,214.80921780313398,52.72732918667453,2,44.012427178663756,35.40055320995426,34.09352509578864,81.183518482936,41.87164041272332,79.90621631722261,52.71983333076229,10.629608750012768,25.468908314609354,0.0,40.18892981882068,59.36502798882391,33.43528832690663,4.046048877744532,4.819355706069005,3.858273668890223,3.3080501672354212,2.972642131559152,5.586423355736626,4.2406685175477286,7.377566705708393,12.486687509071816,9989552922391.016,10.960542761138452,17.210006444959163,11.162818607104963,10,nircam10-100888,-1,9472.096,684.6125,5.139999999999998,15.613249080057166,"[15.613249080057166, 15.665059160701636, 15.695343802172202, 16.086087739172253, 16.88559460893, 17.97284085582674, 21.22779650380247, 22.43856107333673, 26.138506412455815, 28.115111921189815]","[5.139999999999998, 5.169999999999998, 5.109999999999998, 5.079999999999997, 5.199999999999998, 5.049999999999997, 5.229999999999999, 5.019999999999997, 4.989999999999997, 4.959999999999996]",3665.523414101212,5916.419257003404,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",43.50111353302591,"[356.0, 410.0, 444.0]",,38.658543,42.882973
2874,214.875497169365,52.773130075093704,1,11.844571508073589,19.393733915490074,14.44447473764731,40.61924082887117,24.589348240128743,40.68151099689099,16.975843115293593,-3.483978452774438,6.239668499157274,0.0,0.6653013629436179,-0.21136333862320253,6.859564595211873,3.364736600471368,4.265169786558208,3.391536228713071,3.1807124079383233,2.7670147637278038,4.786747850378334,4.396197755632831,4.8339182244218675,5.185134852321343,9290365165557.24,8.338065261752993,15.126881412244032,6.515111697820097,10,nircam10-101113,-1,2166.58,569.5697,5.079999999999997,25.979423982370857,"[25.979423982370857, 26.02824702267938, 26.087413003004077, 26.146903769122204, 26.241133324250946, 26.263086949646027, 26.374048297621904, 26.63089263888415, 26.84348301197766, 26.90049172047383]","[5.079999999999997, 5.109999999999998, 5.139999999999998, 5.169999999999998, 4.899999999999996, 5.049999999999997, 4.929999999999996, 5.199999999999998, 5.019999999999997, 4.959999999999996]",5072.359874814936,7887.077204990577,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",18.85085000213993,"[356.0, 410.0, 444.0]",,1.3232294,2.3529825
6,215.0077269715132,53.016717812598436,1,167.02963852207165,216.001732920649,191.77008664344675,204.9207925762031,215.8228594415862,200.34807198441936,428.1963074301345,10.95916356806341,22.031074014199945,0.0,207.99450235027516,222.58694544294795,185.77802151764593,5.338530702057117,6.09493013797887,5.015923676294997,3.984890002723551,3.782351315733719,6.649979507584776,5.507685255171622,6.153625552618522,10.109937493225116,4866885080868.371,10.333799707787652,17.759537106930026,8.956191696063053,1,nircam1-1028,881,587.6946,4106.119,7.9900000000000215,24.811615116470264,"[24.811615116470264, 24.840917166064067, 25.24148453101858, 25.59055047085029, 26.031426314662234, 27.14372868413681, 27.318073133496462, 28.433287679377237, 29.964066077123736, 30.56855255726168]","[7.9900000000000215, 7.960000000000021, 8.020000000000021, 7.930000000000021, 8.05000000000002, 8.08000000000002, 7.900000000000021, 8.110000000000019, 8.140000000000018, 7.8700000000000205]",11816.355665118948,192.07705968192312,Top,s444-nbc-nd,s444,nd,nbc,s444-nd,1B,"[7.5, 9.5]",199.31553034806268,"[356.0, 410.0, 444.0]",,110.13626,138.71358
21,214.9560270097138,52.97191558757751,2,12.475801872246738,26.640010588636205,26.384510776396045,27.905333339776373,30.694516211745277,16.76845546667725,57.23549223286979,-0.4928792172156042,-5.954626950135507,0.0,36.95974336175071,21.5080806990023,41.51907353762136,4.259993045786551,4.521182331975742,3.6943350001808652,3.1745208615095217,2.6438545280574752,5.116652212395536,4.5145310064203485,5.467499604261553,8.221136153021655,4353842043325.6577,9.2531145546743,15.838653695446878,8.417310861801198,1,nircam1-2746,2283,7101.8965,3462.482,8.260000000000016,13.639553969786089,"[13.639553969786089, 13.650044854003516, 13.672832869219041, 13.731376629253289, 13.763598938983291, 13.865482469181261, 13.923926728183034, 14.03504314791979, 14.145597163263218, 14.264323156214653]","[8.260000000000016, 8.230000000000016, 8.290000000000015, 8.200000000000017, 8.320000000000014, 8.170000000000018, 8.350000000000014, 8.140000000000018, 8.380000000000013, 8.110000000000019]",10814.825415464473,,Top,s444-bc-nd,s444,nd,bc,s444-nd,1B,"[7.5, 9.5]",27.906092729138475,"[356.0, 410.0, 444.0]",,15.746949,26.137918
50,214.95008104866864,52.94926648223682,2,12.297781297585209,29.898138410283227,20.88362529767372,22.537696230253207,29.871033598955787,20.822517037104937,56.36016462332263,7.72221294632003,0.7333624758577247,0.0,0.6986264076354906,20.884195588039688,33.9327954391342,3.647180686026924,4.237916397265098,3.3852036073488563,2.79388156890064,2.3923970700338444,4.961760729733719,3.9499418293210127,4.13020857153709,5.239899443453329,3517474370407.611,7.288025598464944,13.408588939110711,6.582786506381773,1,nircam1-6184,5534,9450.2,2028.1736,8.920000000000002,19.440349534620367,"[19.440349534620367, 19.585266192442383, 19.58980991446382, 19.657247987901048, 19.668196859805896, 19.735436410238727, 19.771581638287042, 19.87523573086921, 19.895811080172358, 19.952144115663877]","[8.920000000000002, 8.950000000000001, 8.890000000000002, 8.620000000000008, 8.650000000000007, 8.590000000000009, 8.680000000000007, 8.56000000000001, 8.860000000000003, 8.710000000000006]",13092.469762181223,,Top,s444-nbc-nd,s444,nd,nbc,s444-nd,1B,"[7.5, 9.5]",24.802602114854174,"[356.0, 410.0, 444.0]",,16.481716,26.341959
113,214.89610718320287,52.92515533486274,1,120.23009098895105,142.73151643912192,133.35377322347802,166.3092217082113,290.84418153369967,268.83955165506757,210.8701540451307,2.9490515064664726,-3.039431609671583,0.0,127.32675211332266,111.17271518606996,125.96018149396185,3.8757854577386355,4.611115635913321,4.16586188894212,3.4246018321307217,3.1417301366886523,5.423750734182098,4.186448754621654,5.880922692281324,6.468769732775863,15358636494173.367,8.26152576337151,15.968779229177473,6.929516362670208,2,nircam2-14182,2927,4185.1543,4774.439,6.730000000000011,10.487659630438834,"[10.487659630438834, 11.735775887384648, 12.464403510416965, 14.097592449065228, 16.281222554393807, 17.687892122871936, 17.885433843345908, 19.340998829235737, 21.126109431753896, 23.350819239955175]","[6.730000000000011, 6.760000000000011, 6.700000000000011, 6.790000000000012, 6.820000000000012, 6.670000000000011, 6.850000000000012, 6.880000000000012, 6.910000000000013, 6.940000000000013]",6098.562198642142,125.171736061043,Top,s356s410-nbc-nd,s356s410,nd,nbc,s356s410-nd,1B,"[6.6, 6.8]",163.3161663539855,"[356.0, 410.0, 444.0]",,78.16741,105.88494
120,214.91918495893745,52.93961254089656,1,20.101698359780702,20.857626172200295,23.64154528024112,35.22778591205546,62.3729951412595,39.32317425089745,39.14222411256596,3.3351717249262585,0.07364721483857808,0.0,17.644512631001298,66.87743664709,34.71588728373431,6.1952505640823725,7.6807490803983445,5.381744120328811,4.33894357212237,4.453335637122276,8.710978320688088,5.921431120521546,8.625747525882007,10.68774874147486,27192246738091.914,14.002913468345387,23.788627112444313,12.163316638547034,2,nircam2-14690,3194,1782.2018,4626.2236,6.670000000000011,7.2751657623174895,"[7.2751657623174895, 7.39719515692204, 7.939164248456377, 8.199972851449893, 8.43356409448684, 8.904981989389444, 9.21419760843036, 9.393487445875152, 9.562276584384316, 9.766950638747602]","[6.670000000000011, 6.64000000000001, 6.61000000000001, 6.700000000000011, 6.58000000000001, 6.55000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.430000000000009]",6378.198240284246,177.86402849831757,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",34.33368238894,"[356.0, 410.0, 444.0]",,26.670023,32.941853
125,214.90646387485285,52.92757162461938,1,43.208883294971756,39.810568581475444,39.09353152996716,45.60239308811799,93.38100116587144,50.41053710650944,42.62607281854645,3.6556448976674254,7.091816810853887,0.0,40.84077091368689,49.901517481628126,57.52498941386078,4.41351602082233,5.578881818040045,4.480531732285828,3.2720634680864182,3.325877360684234,6.108853955550053,4.373257651279098,5.581988392727152,7.831145962835272,19480334473932.43,9.696930638384506,16.916970767170522,8.882107912588951,2,nircam2-15123,3612,3479.0225,4391.327,6.670000000000011,10.344424091911865,"[10.344424091911865, 11.939642947348078, 13.102499663421712, 14.941452359188434, 18.634497050771728, 21.01493411639161, 21.86401909059829, 23.983701225164413, 25.27223410291849, 26.426877474451796]","[6.670000000000011, 6.64000000000001, 6.700000000000011, 6.61000000000001, 6.58000000000001, 6.730000000000011, 6.55000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009]",8971.593017632384,336.91019083522656,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",43.4586644032647,"[356.0, 410.0, 444.0]",,37.940197,42.020462
126,214.93466034271438,52.94706855300685,1,40.090886516473475,34.04132094288953,37.41420051732916,41.387934492497585,104.2512397786521,29.1191055800552,35.12497537788427,1.2493306095195817,10.180117331133422,0.0,35.623832633653436,54.54674832369927,50.43386972147014,3.6342994081178905,3.7363806442621965,3.3023666683536312,2.325297210989684,2.3255391093776896,4.3032459274544035,3.096286685280643,4.60687684837135,6.156963172566645,14169153471283.6,7.366712281486712,12.679204062158242,6.792362151825094,2,nircam2-15152,3749,375.6311,4353.4404,6.64000000000001,48.50255643517918,"[48.50255643517918, 50.34740944885362, 53.79928766977904, 54.56206365297742, 58.57560790430899, 61.4146055012348, 63.176590077383324, 64.83831255578625, 66.78997134170831, 68.56774474788511]","[6.64000000000001, 6.61000000000001, 6.670000000000011, 6.58000000000001, 6.55000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.430000000000009, 6.400000000000008]",14684.007548898127,979.6043278058108,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",36.19640390452153,"[356.0, 410.0, 444.0]",,34.503944,40.67053
130,214.92034415391748,52.93585635100964,1,31.703246349888357,35.7693425361854,30.592123097942928,35.331174285333454,62.84695299534929,21.956023834193385,30.67131774011836,-2.328093860882355,5.401060453960074,0.0,49.003590597908925,63.63088953987321,37.88036555824484,4.27598534110286,4.871683033960475,3.7289962238949017,3.014870623488692,2.7239588707894153,6.072659835906503,3.9342359115938312,5.334364533618252,6.711428902448272,18203403312563.65,10.242629285379135,16.304890743873315,8.143535399810574,2,nircam2-15355,3899,2071.2778,4270.3667,6.61000000000001,9.642620433324472,"[9.642620433324472, 9.796955672697091, 10.66680678556275, 11.928627518602752, 12.522110114897218, 12.92875408154673, 13.596030208831989, 14.219057247067951, 14.8917205822953, 15.434136594105246]","[6.61000000000001, 6.64000000000001, 6.58000000000001, 6.55000000000001, 6.670000000000011, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.430000000000009, 6.400000000000008]",7148.343011237985,524.0571933834233,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",32.8134408018937,"[356.0, 410.0, 444.0]",,22.165207,28.439535
134,214.922502378531,52.93645332809855,1,29.776564184809597,22.291577866660223,20.75190504286293,22.620262658627738,41.48612756143504,36.312211187679246,21.1546346333153,-2.0153773293767157,3.195440443744558,0.0,34.572596624285914,44.85966803003404,26.165004852383927,5.227469094505212,5.905253172169717,4.389317663891784,3.6378178205712364,3.5373631639851975,7.710622005592829,5.6927301139550766,6.280780133879315,8.713233383593659,23749649869360.375,11.722648106136557,21.29288800498374,11.010035730065713,2,nircam2-15581,4078,1915.5851,4197.863,6.730000000000011,1.7524654430302666,"[1.7524654430302666, 2.165217478027244, 2.20972665565567, 3.2648928209405277, 3.2891059070266957, 4.445048131086213, 4.522489124345754, 5.445020562318194, 5.630541438168802, 6.29306936736136]","[6.730000000000011, 6.760000000000011, 6.700000000000011, 6.790000000000012, 6.670000000000011, 6.64000000000001, 6.820000000000012, 6.61000000000001, 6.850000000000012, 6.58000000000001]",6084.541395439182,,Top,s356s410-nbc-nd,s356s410,nd,nbc,s356s410-nd,1B,"[6.6, 6.8]",23.31898887725516,"[356.0, 410.0, 444.0]",,22.091269,25.215818
148,214.91446942802182,52.92569297359448,1,43.24922737417764,37.13514664890727,34.23075540678478,42.34168077060996,62.85697469088227,28.116870305099663,32.421936968936606,5.308783640655063,12.677714974777983,0.0,50.521507027664605,-6.06002163028728,37.03796506247086,7.352387710520097,8.304978362311198,6.170623175334243,4.5288794166089,4.817844069051088,9.087454974854602,8.443464313965615,7.836675456393442,11.113350282971266,28237766176671.297,13.920511005061178,39.54713731580106,12.492195181929654,2,nircam2-16261,4879,3275.6855,3804.0757,6.61000000000001,4.667088163889908,"[4.667088163889908, 4.77428704071424, 4.94328143497925, 5.315064145324289, 5.58502197072749, 5.659968054428599, 5.747138846613991, 5.891344103421001, 6.036676340794779, 6.122278264333292]","[6.61000000000001, 6.64000000000001, 6.58000000000001, 6.55000000000001, 6.520000000000009, 6.670000000000011, 6.490000000000009, 6.460000000000009, 6.430000000000009, 6.400000000000008]",5151.142146975571,805.3256103377934,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",37.87574943388326,"[356.0, 410.0, 444.0]",,35.363037,41.559566
157,214.91891772495893,52.922119123737886,1,16.130782968361082,13.264727322163223,15.239426237594145,13.853700792677808,35.74088828006697,12.211511903366207,18.46529890178448,5.300286994328931,12.40508803632165,0.0,16.88041070720601,47.34638338411752,6.985314366359903,2.852994760158216,2.9692958267488856,2.409609315231335,1.9143010780594685,1.924326421986803,3.520577227510011,2.792166985456258,3.7646101066840245,4.613788564012116,11084118041044.361,5.469645237472429,9.929418648042937,5.010251866999186,2,nircam2-17505,5881,3393.9536,3281.1038,6.61000000000001,28.78637468417061,"[28.78637468417061, 29.05875389644578, 29.122748023235637, 29.20269298003195, 29.27306674744923, 29.351032941783753, 29.487861181689883, 29.611902975943355, 29.61607591805939, 29.761491909398266]","[6.61000000000001, 6.58000000000001, 6.64000000000001, 6.310000000000008, 6.280000000000007, 6.340000000000008, 6.55000000000001, 6.250000000000007, 6.370000000000008, 6.520000000000009]",10973.262575411987,,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",14.860908020991156,"[356.0, 410.0, 444.0]",,12.934822,15.185712
161,214.8858178250476,52.895812520672365,2,47.154653337244596,52.868982783917794,45.88519621476319,47.02300256158522,114.66787563880182,109.49147040926368,68.21933394228714,-0.8030949441574917,34.173731256939995,0.0,43.41801901783037,52.5137248549439,37.40442384638189,4.573646590179447,5.109708236806861,4.424625981643716,3.8620394389214145,3.3483949596080462,6.249901322900449,5.288778063515665,5.33763766483316,6.870633605975342,20488623695640.027,15.015663386890413,13.52821583204483,9.151767038116946,2,nircam2-17960,6272,7350.662,3061.9873,6.730000000000011,31.642263887005623,"[31.642263887005623, 32.230924474028534, 33.94905984503639, 34.097454543827695, 36.60688083967553, 38.40513026099407, 38.813126863022674, 39.370787395292474, 39.63238923501363, 42.27050955953375]","[6.730000000000011, 6.760000000000011, 6.700000000000011, 6.790000000000012, 6.820000000000012, 5.500000000000001, 5.530000000000001, 6.850000000000012, 6.670000000000011, 5.470000000000001]",9336.316302501735,,Top,s356s410-nbc-nd,s356s410,nd,nbc,s356s410-nd,1B,"[6.6, 6.8]",52.23023376795959,"[356.0, 410.0, 444.0]",,33.435326,42.681744
181,214.93649886880013,52.92234012631751,1,16.473451493260328,10.77337804098579,10.75825446240797,22.50826504482857,38.696709723959025,17.09472068648567,22.623350757870504,-1.1758453158673685,10.56666321247409,0.0,3.223960713678675,54.7908025075023,28.78412540890377,3.4186521051400813,3.5860114110187262,2.696899930498439,2.086481631929945,1.9460221584699435,3.916795676500482,3.4810005758482006,3.800180965390762,4.3454939327495605,12601955908936.002,6.426233977800264,11.355043541332915,5.698376504907715,2,nircam2-19804,7748,2549.674,2329.3792,6.61000000000001,35.40390673332531,"[35.40390673332531, 35.724059334244856, 35.91053691631444, 36.346957405647736, 36.48364832283485, 36.52384070877467, 36.61370066693673, 36.8367786739024, 37.13782468566257, 37.537354569274584]","[6.61000000000001, 6.64000000000001, 6.58000000000001, 6.55000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.430000000000009, 6.400000000000008, 6.370000000000008]",7550.717516114991,983.5636294456491,Top,s356-nbc-nd,s356,nd,nbc,s356-nd,1B,"[5.5, 7]",19.674946995611265,"[356.0, 410.0, 444.0]",,13.57443,20.612242
198,214.80719079250855,52.87970887084366,1,15.018425967324534,17.989089182826252,13.975372737614263,14.311288057663463,32.197712583724254,14.525012208204238,15.50258461332566,4.586515427173352,-2.511802080281859,0.0,7.887609375449204,47.038969115127685,13.527511772229701,2.9755061791411217,3.2972244415044627,2.7427991993785894,1.898390826043857,2.0827645644055703,3.882402497437893,2.9242223452992087,4.492959272726163,6.3531069457643,14857043782872.383,10.471161501777003,12.323529010573766,8.816311810055012,3,nircam3-22336,769,2415.5894,4415.452,6.64000000000001,11.23537291217191,"[11.23537291217191, 11.628930258933664, 11.867844160423203, 12.913605335018477, 13.737341551049651, 13.8240261010394, 14.462350745288646, 14.873285137646683, 15.250001907339028, 15.672347289779859]","[6.64000000000001, 6.670000000000011, 6.61000000000001, 6.58000000000001, 6.700000000000011, 6.55000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.430000000000009]",8711.632968334352,,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",15.220295461159736,"[356.0, 410.0, 444.0]",,10.17265,13.775098
212,214.8100033152485,52.86947853879555,1,10.20075468110037,15.355877186685039,12.104832045608195,12.915987292593824,13.297104551152188,11.435140048955718,25.22018746890618,7.298149798184048,3.7777064662837208,0.0,5.864012897467221,0.0015982443203732028,18.76264467734742,2.328644645235752,2.875390005314948,2.2981838400897168,1.809314976472781,1.5577791479042526,3.1583512611770113,2.6112461244810143,3.6158311203228415,4.664851723429868,11676744354178.373,4.530608870276821,7036388328918.047,4.436588444500089,3,nircam3-23913,2401,3220.3352,3466.2517,8.230000000000016,9.309709005898375,"[9.309709005898375, 9.325492027647964, 9.337538426735822, 9.392763506224547, 9.39436933028526, 9.466116037347836, 9.519218244904433, 9.550054187608096, 9.645076481376737, 9.696851092777957]","[8.230000000000016, 8.200000000000017, 8.260000000000016, 8.290000000000015, 8.170000000000018, 8.320000000000014, 8.140000000000018, 8.350000000000014, 8.380000000000013, 8.110000000000019]",10385.881872360991,198.27376455363728,Top,s444-nbc-nd,s444,nd,nbc,s444-nd,1B,"[7.5, 9.5]",12.551615967682556,"[356.0, 410.0, 444.0]",,11.738421,14.676961
213,214.83218585834808,52.88508244657793,1,16.511729989702854,17.158454124742214,18.105272200934838,18.031405731910457,30.916403948873672,12.98411233616051,17.208705493281983,-1.0613886776409653,1.2110996805814054,0.0,14.284175206410278,-0.7718211485359096,4.85471744184754,2.6797206524554933,2.9661770909146594,2.6843357860763057,1.9832347553084257,1.9430880327999591,3.551820744113154,2.6494131859179553,3.4320425084531982,4.787266040131814,13638530047111.95,6.346614914741121,12.90603371674759,5.859843636424638,3,nircam3-23965,2445,753.1782,3451.9668,6.61000000000001,10.000779019732931,"[10.000779019732931, 10.18891074678531, 10.533015186275332, 11.19343278103171, 11.691382547874365, 11.786576631730682, 12.009280570776731, 12.304891149292514, 12.562837311902795, 12.646272763538265]","[6.61000000000001, 6.64000000000001, 6.58000000000001, 6.55000000000001, 6.520000000000009, 6.670000000000011, 6.490000000000009, 6.460000000000009, 6.430000000000009, 6.340000000000008]",6064.363040160621,246.5786301126964,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",17.403113508114465,"[356.0, 410.0, 444.0]",,14.768092,17.45378
300,214.70075333151493,52.74751466391898,2,20.46287648149111,14.372326691636587,15.289990440833334,16.56566323021807,34.12991314939579,12.95330297990205,13.789454424086491,5.05061905752691,4.3525261832899895,0.0,15.281006385452953,-4.104504464270239,14.474887810178174,3.194769943365496,3.6247435272789956,2.767011778394649,2.111102333100185,2.020230884526376,4.184622946977398,3.0250335835980287,4.398525810731613,7.859652485236632,7096156818545.578,6.843347299523001,8.669602006602744,6.600811236201689,4,nircam4-33253,-1,9853.454,4007.7732,6.64000000000001,13.385537207018375,"[13.385537207018375, 13.979137474855962, 14.234829235045442, 15.418857628973045, 16.553663589722458, 16.93077841074144, 17.335775238513033, 17.814665047392555, 18.248383199729, 18.726180087948656]","[6.64000000000001, 6.670000000000011, 6.61000000000001, 6.58000000000001, 6.55000000000001, 6.700000000000011, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.430000000000009]",9307.262807930514,435.7028697533218,Top,s356-nbc-nd,s356,nd,nbc,s356-nd,1B,"[5.5, 7]",15.572269041361274,"[356.0, 410.0, 444.0]",,16.126524,18.581394
315,214.69830225651882,52.75154365245109,2,72.07662264548681,104.27034552857211,107.32064775067563,101.66086931666607,119.58557765522404,112.9689744926801,212.0379927202757,8.79735457899889,-10.633023467424099,0.0,87.51325713885146,107.68850624332416,92.94698029896483,5.5062161693577085,6.70298253494827,5.155336679944614,3.705330996372726,3.85972231014305,7.273178585441736,5.425737479244327,7.507678754347652,13.435942713199431,12754669151148.154,13.488961846558565,15.315665984703692,11.944766278490567,4,nircam4-35583,-1,9599.09,4455.8228,8.230000000000016,10.175553587129249,"[10.175553587129249, 10.20756605235399, 10.387989062349073, 10.493386870855812, 10.739470126668632, 11.05528019708929, 11.11778037980931, 11.524096461295454, 11.878530896218944, 11.946733322449017]","[8.230000000000016, 8.260000000000016, 8.200000000000017, 8.290000000000015, 8.170000000000018, 8.320000000000014, 8.140000000000018, 8.110000000000019, 8.350000000000014, 8.08000000000002]",9697.589795144939,,Top,s444-nbc-nd,s444,nd,nbc,s444-nd,1B,"[7.5, 9.5]",109.1612829487636,"[356.0, 410.0, 444.0]",,75.79737,94.17229
